:START_ID,:END_ID,:TYPE
series_sci_MuzzioliR07,Silvia Muzzioli,WRITES
series_sci_MuzzioliR07,Huguette Reynaerts,WRITES
series_sci_TakamaM09,Yasufumi Takama,WRITES
series_sci_TakamaM09,Yuki Muto,WRITES
series_sci_RuminP15,Rafal Rumin,WRITES
series_sci_RuminP15,Piotr Potiopa,WRITES
series_sci_DoN15,Van Nhon Do,WRITES
series_sci_DoN15,Diem Nguyen,WRITES
series_sci_AydoganHJ14,Reyhan Aydogan,WRITES
series_sci_AydoganHJ14,Koen V. Hindriks,WRITES
series_sci_AydoganHJ14,Catholijn M. Jonker,WRITES
series_sci_MenzelS08,Stefan Menzel,WRITES
series_sci_MenzelS08,Bernhard Sendhoff,WRITES
series_sci_TsamouraGM11,Efthymia Tsamoura,WRITES
series_sci_TsamouraGM11,Anastasios Gounaris,WRITES
series_sci_TsamouraGM11,Yannis Manolopoulos,WRITES
series_sci_Karbowanczyk12,Michal Karbowanczyk,WRITES
series_sci_YangHL05,Rong Yang,WRITES
series_sci_YangHL05,Pheng-Ann Heng,WRITES
series_sci_YangHL05,Kwong-Sak Leung,WRITES
series_sci_Wasilewski12,Piotr Wasilewski,WRITES
series_sci_ValipourMG15,Mohammad Hadi Valipour,WRITES
series_sci_ValipourMG15,Khashayar Niki Maleki,WRITES
series_sci_ValipourMG15,Saeed Shiry Ghidary,WRITES
series_sci_CasillasD09,Luis A. Casillas,WRITES
series_sci_CasillasD09,Thanasis Daradoumis,WRITES
series_sci_TanT09,Tse Guan Tan,WRITES
series_sci_TanT09,Jason Teo,WRITES
series_sci_Nguyen10,Loc Nguyen,WRITES
series_sci_OlszewskiKZ16,Dominik Olszewski,WRITES
series_sci_OlszewskiKZ16,Janusz Kacprzyk,WRITES
series_sci_OlszewskiKZ16,Slawomir Zadrozny,WRITES
series_sci_DriasK15,Yassine Drias,WRITES
series_sci_DriasK15,Samir Kechid,WRITES
series_sci_AgrawalYR08,Smriti Agrawal,WRITES
series_sci_AgrawalYR08,Rama Shankar Yadav,WRITES
series_sci_AgrawalYR08,Ranvijay,WRITES
series_sci_Cerrito07,Patricia B. Cerrito,WRITES
series_sci_MouhoubF09,Malek Mouhoub,WRITES
series_sci_MouhoubF09,Chang Feng,WRITES
series_sci_KordakiS11,Maria Kordaki,WRITES
series_sci_KordakiS11,Haris Siempos,WRITES
series_sci_SadaouiML08,Samira Sadaoui,WRITES
series_sci_SadaouiML08,Malek Mouhoub,WRITES
series_sci_SadaouiML08,Xiao Feng Li,WRITES
series_sci_WoolfACBM10,Beverly Park Woolf,WRITES
series_sci_WoolfACBM10,Ivon Arroyo,WRITES
series_sci_WoolfACBM10,David G. Cooper,WRITES
series_sci_WoolfACBM10,Winslow Burleson,WRITES
series_sci_WoolfACBM10,Kasia Muldner,WRITES
series_sci_Salazar-TejedaMC08,Pedro Antonio Salazar-Tejeda,WRITES
series_sci_Salazar-TejedaMC08,Patricia Melin,WRITES
series_sci_Salazar-TejedaMC08,Oscar Castillo,WRITES
series_sci_LaalaouiAM15,Yacine Laalaoui,WRITES
series_sci_LaalaouiAM15,Jehad Al-Omari,WRITES
series_sci_LaalaouiAM15,Hedi M'Halla,WRITES
series_sci_SrihariT14,Sargur N. Srihari,WRITES
series_sci_SrihariT14,Yi Tang,WRITES
series_sci_Murphey08,Yi Lu Murphey,WRITES
series_sci_TsivtsivadzePBS08,Evgeni Tsivtsivadze,WRITES
series_sci_TsivtsivadzePBS08,Tapio Pahikkala,WRITES
series_sci_TsivtsivadzePBS08,Jorma Boberg,WRITES
series_sci_TsivtsivadzePBS08,Tapio Salakoski,WRITES
series_sci_Jirousek16,Radim Jirousek,WRITES
series_sci_ColladoG09,Ana Collado,WRITES
series_sci_ColladoG09,Apostolos Georgiadis,WRITES
series_sci_WeiWK16,Zheng Wei,WRITES
series_sci_WeiWK16,Tonghui Wang,WRITES
series_sci_WeiWK16,Daeyoung Kim,WRITES
series_sci_NguyenJ10,Nhan T. Nguyen,WRITES
series_sci_NguyenJ10,Stephen A. Jacklin,WRITES
series_sci_YuW08a,Tina Yu,WRITES
series_sci_YuW08a,Dave Wilkinson,WRITES
series_sci_AydinS08,Mehmet Emin Aydin,WRITES
series_sci_AydinS08,Mehmet Sevkli,WRITES
series_sci_GiatsoglouPV11,Maria Giatsoglou,WRITES
series_sci_GiatsoglouPV11,Symeon Papadopoulos,WRITES
series_sci_GiatsoglouPV11,Athena Vakali,WRITES
series_sci_BrengaCLS16,Carmine Brenga,WRITES
series_sci_BrengaCLS16,Antonio Celotto,WRITES
series_sci_BrengaCLS16,Vincenzo Loia,WRITES
series_sci_BrengaCLS16,Sabrina Senatore,WRITES
series_sci_Hill07,Richard Hill,WRITES
series_sci_EibenMSS07,A. E. Eiben,WRITES
series_sci_EibenMSS07,Zbigniew Michalewicz,WRITES
series_sci_EibenMSS07,Marc Schoenauer,WRITES
series_sci_EibenMSS07,James E. Smith 0002,WRITES
series_sci_AngrykP06,Rafal A. Angryk,WRITES
series_sci_AngrykP06,Frederick E. Petry,WRITES
series_sci_KoemanBODS15,Vincent J. Koeman,WRITES
series_sci_KoemanBODS15,Kees Boon,WRITES
series_sci_KoemanBODS15,Joris Z. van den Oever,WRITES
series_sci_KoemanBODS15,Madalin Dumitru-Guzu,WRITES
series_sci_KoemanBODS15,Laurentiu Catalin Stanculescu,WRITES
series_sci_TocatlidouRKL05,Athena Tocatlidou,WRITES
series_sci_TocatlidouRKL05,Da Ruan 0001,WRITES
series_sci_TocatlidouRKL05,Spiros Th. Kaloudis,WRITES
series_sci_TocatlidouRKL05,Nikos A. Lorentzos,WRITES
series_sci_Szwillus11,Gerd Szwillus,WRITES
series_sci_FischerWA10,Christian Fischer 0001,WRITES
series_sci_FischerWA10,Robert Winter,WRITES
series_sci_FischerWA10,Stephan Aier,WRITES
series_sci_KogutRG13,Tomasz Kogut,WRITES
series_sci_KogutRG13,Dominik Ryzko,WRITES
series_sci_KogutRG13,Karol Galazka,WRITES
series_sci_GeigerW08,Martin Josef Geiger,WRITES
series_sci_GeigerW08,Wolf Wenger,WRITES
series_sci_NedjahM07,Nadia Nedjah,WRITES
series_sci_NedjahM07,Luiza de Macedo Mourelle,WRITES
series_sci_TianWWD18,Weizhong Tian,WRITES
series_sci_TianWWD18,Tonghui Wang,WRITES
series_sci_TianWWD18,Fengrong Wei,WRITES
series_sci_TianWWD18,Fang Dai,WRITES
series_sci_HolsoppleYS15,Jared Holsopple,WRITES
series_sci_HolsoppleYS15,Shanchieh Jay Yang,WRITES
series_sci_HolsoppleYS15,Moises Sudit,WRITES
series_sci_LiT11,Kin Fun Li,WRITES
series_sci_LiT11,Kosuke Takano,WRITES
series_sci_EfatmaneshnikRMB10,Mahmoud Efatmaneshnik,WRITES
series_sci_EfatmaneshnikRMB10,Carl Allen Reidsema,WRITES
series_sci_EfatmaneshnikRMB10,Jacek Marczyk,WRITES
series_sci_EfatmaneshnikRMB10,Asghar Tabatabaei Balaei,WRITES
series_sci_WangAS05,Xiaozhe Wang,WRITES
series_sci_WangAS05,Ajith Abraham,WRITES
series_sci_WangAS05,Kate A. Smith,WRITES
series_sci_RajdhoB13,Akil Rajdho,WRITES
series_sci_RajdhoB13,Marenglen Biba,WRITES
series_sci_SanadaIY10,Atsushi Sanada,WRITES
series_sci_SanadaIY10,Kazuo Ishii,WRITES
series_sci_SanadaIY10,Tetsuya Yagi,WRITES
series_sci_Carlson13,Wayne E. Carlson,WRITES
series_sci_AyusukS15,Apiwat Ayusuk,WRITES
series_sci_AyusukS15,Songsak Sriboonchitta,WRITES
series_sci_GuZ06,Jinguang Gu,WRITES
series_sci_GuZ06,Yi Zhou,WRITES
series_sci_BrazAR08,Rodrigo de Salvo Braz,WRITES
series_sci_BrazAR08,Eyal Amir,WRITES
series_sci_BrazAR08,Dan Roth,WRITES
series_sci_BaarslagHHDJ14,Tim Baarslag,WRITES
series_sci_BaarslagHHDJ14,Koen V. Hindriks,WRITES
series_sci_BaarslagHHDJ14,Mark Hendrikx,WRITES
series_sci_BaarslagHHDJ14,Alexander Dirkzwager,WRITES
series_sci_BaarslagHHDJ14,Catholijn M. Jonker,WRITES
series_sci_EliaG08,Iliada Elia,WRITES
series_sci_EliaG08,Athanasios Gagatsis,WRITES
series_sci_LiuSDDW15,Jianxu Liu,WRITES
series_sci_LiuSDDW15,Songsak Sriboonchitta,WRITES
series_sci_LiuSDDW15,Roland-Holst David,WRITES
series_sci_LiuSDDW15,Zilberman David,WRITES
series_sci_LiuSDDW15,Aree Wiboonpongse,WRITES
series_sci_LiangWL09,Jinling Liang,WRITES
series_sci_LiangWL09,Zidong Wang,WRITES
series_sci_LiangWL09,Xiaohui Liu,WRITES
series_sci_LeeK08,Seok-Cheol Lee,WRITES
series_sci_LeeK08,Chang Soo Kim,WRITES
series_sci_MurataS07,Tsuyoshi Murata,WRITES
series_sci_MurataS07,Kota Saito,WRITES
series_sci_ArendtMZ12,Daniel Arendt,WRITES
series_sci_ArendtMZ12,Michal Morawski,WRITES
series_sci_ArendtMZ12,Antoni M. Zajaczkowski,WRITES
series_sci_KacprzykS10,Janusz Kacprzyk,WRITES
series_sci_KacprzykS10,Grazyna Szkatula,WRITES
series_sci_BessisAAX11,Nik Bessis,WRITES
series_sci_BessisAAX11,Eleana Asimakopoulou,WRITES
series_sci_BessisAAX11,Mehmet Emin Aydin,WRITES
series_sci_BessisAAX11,Fatos Xhafa,WRITES
series_sci_TalhiHFL15,Asma Talhi,WRITES
series_sci_TalhiHFL15,Jean-Charles Huet,WRITES
series_sci_TalhiHFL15,Virginie Fortineau,WRITES
series_sci_TalhiHFL15,Samir Lamouri,WRITES
series_sci_GandomiA11,Amir Hossein Gandomi,WRITES
series_sci_GandomiA11,Amir Hossein Alavi,WRITES
series_sci_LeeCH16,Tzong-Ru Lee,WRITES
series_sci_LeeCH16,Kanchana Chokethaworn,WRITES
series_sci_LeeCH16,Man-Yu Huang,WRITES
series_sci_TarnanasTT14,Ioannis A. Tarnanas,WRITES
series_sci_TarnanasTT14,Apostolos Tsolakis,WRITES
series_sci_TarnanasTT14,Magda Tsolaki,WRITES
series_sci_Garbayo14,Luciana Garbayo,WRITES
series_sci_ImaniradY15,Raha Imanirad,WRITES
series_sci_ImaniradY15,Julian Scott Yeomans,WRITES
series_sci_KleijnK08,Jetty Kleijn,WRITES
series_sci_KleijnK08,Maciej Koutny,WRITES
series_sci_DutkiewiczD14,Lidia Dutkiewicz,WRITES
series_sci_DutkiewiczD14,Ewa Dudek-Dyduch,WRITES
series_sci_HongCB13,Hue Cao Hong,WRITES
series_sci_HongCB13,Guillaume Chiron,WRITES
series_sci_HongCB13,Alain Boucher,WRITES
series_sci_LengLLLJ10,Jinsong Leng,WRITES
series_sci_LengLLLJ10,Chee Peng Lim,WRITES
series_sci_LengLLLJ10,Jiuyong Li,WRITES
series_sci_LengLLLJ10,Dongguang Li,WRITES
series_sci_LengLLLJ10,Lakhmi C. Jain,WRITES
series_sci_MandalCM17,Devraj Mandal,WRITES
series_sci_MandalCM17,Amitava Chatterjee,WRITES
series_sci_MandalCM17,Madhubanti Maitra,WRITES
series_sci_GreblickiKOO15,Jerzy W. Greblicki,WRITES
series_sci_GreblickiKOO15,Jerzy Kotowski,WRITES
series_sci_GreblickiKOO15,Mariusz Ochla,WRITES
series_sci_GreblickiKOO15,Jacek Oko,WRITES
series_sci_AlippiCMR15,Cesare Alippi,WRITES
series_sci_AlippiCMR15,Romolo Camplani,WRITES
series_sci_AlippiCMR15,Antonio Marullo,WRITES
series_sci_AlippiCMR15,Manuel Roveri,WRITES
series_sci_SiwikLWDK10,Leszek Siwik,WRITES
series_sci_SiwikLWDK10,Krzysztof Lewandowski,WRITES
series_sci_SiwikLWDK10,Adam Wos,WRITES
series_sci_SiwikLWDK10,Rafal Drezewski,WRITES
series_sci_SiwikLWDK10,Marek Kisiel-Dorohinicki,WRITES
series_sci_AllauddinBBGS08,Raheel Allauddin,WRITES
series_sci_AllauddinBBGS08,Stuart Boehmer,WRITES
series_sci_AllauddinBBGS08,Elizabeth C. Behrman,WRITES
series_sci_AllauddinBBGS08,Kavitha Gaddam,WRITES
series_sci_AllauddinBBGS08,James Edward Steck,WRITES
series_sci_SunL07,Zhaohao Sun,WRITES
series_sci_SunL07,Sim Kim Lau,WRITES
series_sci_SordoHKG07,Margarita Sordo,WRITES
series_sci_SordoHKG07,Tonya Hongsermeier,WRITES
series_sci_SordoHKG07,Vipul Kashyap,WRITES
series_sci_SordoHKG07,Robert A. Greenes,WRITES
series_sci_ChedjouK12,Jean Chamberlain Chedjou,WRITES
series_sci_ChedjouK12,Kyandoghere Kyamakya,WRITES
series_sci_ThangjaiNN18,Warisa Thangjai,WRITES
series_sci_ThangjaiNN18,Sa-Aat Niwitpong,WRITES
series_sci_ThangjaiNN18,Suparat Niwitpong,WRITES
series_sci_NodaO07,Itsuki Noda,WRITES
series_sci_NodaO07,Masayuki Ohta,WRITES
series_sci_Kolacz16,Adam Kolacz,WRITES
series_sci_Liu07,Yong Liu,WRITES
series_sci_Barreto07,Guilherme De A. Barreto,WRITES
series_sci_YeasinS05,Mohammed Yeasin,WRITES
series_sci_YeasinS05,Rajeev Sharma,WRITES
series_sci_SakalauskasK09,Virgilijus Sakalauskas,WRITES
series_sci_SakalauskasK09,Dalia Kriksciuniene,WRITES
series_sci_FulgineiS11,Francesco Riganti Fulginei,WRITES
series_sci_FulgineiS11,Alessandro Salvini,WRITES
series_sci_SalomonA09,Ralf Salomon,WRITES
series_sci_SalomonA09,Dirk V. Arnold,WRITES
series_sci_AveryM10,Phillipa M. Avery,WRITES
series_sci_AveryM10,Zbigniew Michalewicz,WRITES
series_sci_HerawanNADA13,Tutut Herawan,WRITES
series_sci_HerawanNADA13,Ahmad Noraziah,WRITES
series_sci_HerawanNADA13,Zailani Abdullah,WRITES
series_sci_HerawanNADA13,Mustafa Mat Deris,WRITES
series_sci_HerawanNADA13,Jemal H. Abawajy,WRITES
series_sci_MartinezMMC14,Gabriela E. Martinez,WRITES
series_sci_MartinezMMC14,Patricia Melin,WRITES
series_sci_MartinezMMC14,Olivia D. Mendoza,WRITES
series_sci_MartinezMMC14,Oscar Castillo,WRITES
series_sci_PotocnikL08,Bozidar Potocnik,WRITES
series_sci_PotocnikL08,Mitja Lenic,WRITES
series_sci_ReV09,Matteo Re,WRITES
series_sci_ReV09,Giorgio Valentini,WRITES
series_sci_HuleihilH08,Mahmoud Huleihil,WRITES
series_sci_HuleihilH08,Huriya Huleihil,WRITES
series_sci_JohnC09,Robert John,WRITES
series_sci_JohnC09,Simon Coupland,WRITES
series_sci_AhmadiKK09,Abbas Ahmadi,WRITES
series_sci_AhmadiKK09,Fakhri Karray,WRITES
series_sci_AhmadiKK09,Mohamed S. Kamel,WRITES
series_sci_XieR05,Ying Xie,WRITES
series_sci_XieR05,Vijay V. Raghavan 0001,WRITES
series_sci_LevitinHD07,Gregory Levitin,WRITES
series_sci_LevitinHD07,Xiaohui Hu,WRITES
series_sci_LevitinHD07,Yuan-Shun Dai,WRITES
series_sci_LeePKLL10,Dongjoo Lee,WRITES
series_sci_LeePKLL10,Sung Eun Park,WRITES
series_sci_LeePKLL10,Minsuk Kahng,WRITES
series_sci_LeePKLL10,Sangkeun Lee,WRITES
series_sci_LeePKLL10,Sang-goo Lee,WRITES
series_sci_AbeTOY08,Hidenao Abe,WRITES
series_sci_AbeTOY08,Shusaku Tsumoto,WRITES
series_sci_AbeTOY08,Miho Ohsaki,WRITES
series_sci_AbeTOY08,Takahira Yamaguchi,WRITES
series_sci_CoorenCS08,Yann Cooren,WRITES
series_sci_CoorenCS08,Maurice Clerc,WRITES
series_sci_CoorenCS08,Patrick Siarry,WRITES
series_sci_Nguyen13b,Hieu Chi Nguyen,WRITES
series_sci_MachadoR08,Daniel Machado,WRITES
series_sci_MachadoR08,Miguel Rocha,WRITES
series_sci_HuP07,Xiao-Bing Hu,WRITES
series_sci_HuP07,Ezequiel A. Di Paolo,WRITES
series_sci_HeHCTHP08,Jieyue He,WRITES
series_sci_HeHCTHP08,Hae-Jin Hu,WRITES
series_sci_HeHCTHP08,Bernard Chen,WRITES
series_sci_HeHCTHP08,Phang C. Tai,WRITES
series_sci_HeHCTHP08,Robert W. Harrison,WRITES
series_sci_HeHCTHP08,Yi Pan 0001,WRITES
series_sci_Lin05,Tsau Young Lin,WRITES
series_sci_SongMZ09,Bo Song,WRITES
series_sci_SongMZ09,Huaikou Miao,WRITES
series_sci_SongMZ09,Bin Zhu,WRITES
series_sci_GacemB13,Amina Gacem,WRITES
series_sci_GacemB13,Kamel Boukhalfa,WRITES
series_sci_SonodaT08,Kotaro Sonoda,WRITES
series_sci_SonodaT08,Osamu Takizawa,WRITES
series_sci_SehgalGD08,Muhammad Shoaib B. Sehgal,WRITES
series_sci_SehgalGD08,Iqbal Gondal,WRITES
series_sci_SehgalGD08,Laurence Dooley,WRITES
series_sci_El-AbdK09,Mohammed El-Abd,WRITES
series_sci_El-AbdK09,Mohamed S. Kamel,WRITES
series_sci_PawarJK16,A. B. Pawar,WRITES
series_sci_PawarJK16,M. A. Jawale,WRITES
series_sci_PawarJK16,D. N. Kyatanavar,WRITES
series_sci_AlicanteBCL15,Anita Alicante,WRITES
series_sci_AlicanteBCL15,Cristina Bosco,WRITES
series_sci_AlicanteBCL15,Anna Corazza,WRITES
series_sci_AlicanteBCL15,Alberto Lavelli,WRITES
series_sci_Yen06b,Hsu-Chun Yen,WRITES
series_sci_LeeKC10,Jiann-Shu Lee,WRITES
series_sci_LeeKC10,Yung-Ming Kuo,WRITES
series_sci_LeeKC10,Pau-Choo Chung,WRITES
series_sci_CoelloDJ10,Carlos A. Coello Coello,WRITES
series_sci_CoelloDJ10,Clarisse Dhaenens,WRITES
series_sci_CoelloDJ10,Laetitia Jourdan,WRITES
series_sci_FakhfakhSBBBGL11,Mourad Fakhfakh,WRITES
series_sci_FakhfakhSBBBGL11,Amin Sallem,WRITES
series_sci_FakhfakhSBBBGL11,Mariam Boughariou,WRITES
series_sci_FakhfakhSBBBGL11,Sameh Bennour,WRITES
series_sci_FakhfakhSBBBGL11,Eya Bradai,WRITES
series_sci_FakhfakhSBBBGL11,Emna Gaddour,WRITES
series_sci_FakhfakhSBBBGL11,Mourad Loulou,WRITES
series_sci_MooreJH10,Philip Moore,WRITES
series_sci_MooreJH10,Mike Jackson 0001,WRITES
series_sci_MooreJH10,Bin Hu 0001,WRITES
series_sci_LimL07,Edward H. Y. Lim,WRITES
series_sci_LimL07,Raymond S. T. Lee,WRITES
series_sci_KangL09,Byeongdo Kang,WRITES
series_sci_KangL09,Roger Y. Lee,WRITES
series_sci_JensenV14,Kristoffer Jensen,WRITES
series_sci_JensenV14,Andrea Valente,WRITES
series_sci_ONeillLB06,Michael O'Neill,WRITES
series_sci_ONeillLB06,Finbar Leahy,WRITES
series_sci_ONeillLB06,Anthony Brabazon,WRITES
series_sci_RaraviSR15,Gurulingesh Raravi,WRITES
series_sci_RaraviSR15,Vipul Shingde,WRITES
series_sci_RaraviSR15,Krithi Ramamritham,WRITES
series_sci_PancerzS15,Krzysztof Pancerz,WRITES
series_sci_PancerzS15,Andrew Schumann,WRITES
series_sci_Azar13,Ahmad Taher Azar,WRITES
series_sci_GilliS12,Manfred Gilli,WRITES
series_sci_GilliS12,Enrico Schumann,WRITES
series_sci_KoniecznyMM13,Dariusz Konieczny,WRITES
series_sci_KoniecznyMM13,Maciej Marcinkowski,WRITES
series_sci_KoniecznyMM13,Pawel B. Myszkowski,WRITES
series_sci_PatkiPKPK07,A. B. Patki,WRITES
series_sci_PatkiPKPK07,Tapasya Patki,WRITES
series_sci_PatkiPKPK07,Swati Khurana,WRITES
series_sci_PatkiPKPK07,Revati Patki,WRITES
series_sci_PatkiPKPK07,Aditi Kapoor,WRITES
series_sci_NguyenN15,Khu Phi Nguyen,WRITES
series_sci_NguyenN15,Viet-Long Huu Nguyen,WRITES
series_sci_DuanS09,Zhenhua Duan,WRITES
series_sci_DuanS09,Xinfeng Shu,WRITES
series_sci_Sunayama08,Wataru Sunayama,WRITES
series_sci_LaskariMSV07,Elena C. Laskari,WRITES
series_sci_LaskariMSV07,Gerasimos C. Meletiou,WRITES
series_sci_LaskariMSV07,Yannis C. Stamatiou,WRITES
series_sci_LaskariMSV07,Michael N. Vrahatis,WRITES
series_sci_LeeSG08,Sang-Hee Lee,WRITES
series_sci_LeeSG08,Ashok K. Singh,WRITES
series_sci_LeeSG08,Laxmi Gewali,WRITES
series_sci_AdiR14,Mohamad Nadim Adi,WRITES
series_sci_AdiR14,David J. Roberts,WRITES
series_sci_Duch07,Wlodzislaw Duch,WRITES
series_sci_PangK08,Shaoning Pang,WRITES
series_sci_PangK08,Nikola K. Kasabov,WRITES
series_sci_AissaniATB14,Nassima Aissani,WRITES
series_sci_AissaniATB14,Baghdad Atmani,WRITES
series_sci_AissaniATB14,Damien Trentesaux,WRITES
series_sci_AissaniATB14,Bouziane Beldjilali,WRITES
series_sci_DattaDF07,Dilip Datta,WRITES
series_sci_DattaDF07,Kalyanmoy Deb,WRITES
series_sci_DattaDF07,Carlos M. Fonseca,WRITES
series_sci_Sramka12,Michal Sramka,WRITES
series_sci_RanawanaP07,Romesh Ranawana,WRITES
series_sci_RanawanaP07,Vasile Palade,WRITES
series_sci_HuangLSHX10,Fangjun Huang,WRITES
series_sci_HuangLSHX10,Bin Li 0011,WRITES
series_sci_HuangLSHX10,Yun-Qing Shi,WRITES
series_sci_HuangLSHX10,Jiwu Huang,WRITES
series_sci_HuangLSHX10,Guorong Xuan,WRITES
series_sci_WangHT06,Ching-Yao Wang,WRITES
series_sci_WangHT06,Tzung-Pei Hong,WRITES
series_sci_WangHT06,Shian-Shyong Tseng,WRITES
series_sci_AwasthiCPLP09,Anjali Awasthi,WRITES
series_sci_AwasthiCPLP09,Satyaveer Singh Chauhan,WRITES
series_sci_AwasthiCPLP09,Michel Parent,WRITES
series_sci_AwasthiCPLP09,Yves Lechevallier,WRITES
series_sci_AwasthiCPLP09,Jean-Marie Proth,WRITES
series_sci_Zavala-ArriazaVM13,Manuel Leobardo Zavala-Arriaza,WRITES
series_sci_Zavala-ArriazaVM13,Fevrier Valdez,WRITES
series_sci_Zavala-ArriazaVM13,Patricia Melin,WRITES
series_sci_Heinz12,Gerd Karl Heinz,WRITES
series_sci_MohammadN10,Yasser F. O. Mohammad,WRITES
series_sci_MohammadN10,Toyoaki Nishida,WRITES
series_sci_Vaidyanathan17b,Sundarapandian Vaidyanathan,WRITES
series_sci_DasBDA09,Swagatam Das,WRITES
series_sci_DasBDA09,Arijit Biswas,WRITES
series_sci_DasBDA09,Sambarta Dasgupta,WRITES
series_sci_DasBDA09,Ajith Abraham,WRITES
series_sci_Chen07,Tianping Chen,WRITES
series_sci_SayedHZ09,Ahmad El Sayed,WRITES
series_sci_SayedHZ09,Hakim Hacid,WRITES
series_sci_SayedHZ09,Djamel A. Zighed,WRITES
series_sci_DasselaarF13,Judith J. Dasselaar,WRITES
series_sci_DasselaarF13,Casper F. M. Franssen,WRITES
series_sci_Hryniewicz16,Olgierd Hryniewicz,WRITES
series_sci_VedaldiLS10,Andrea Vedaldi,WRITES
series_sci_VedaldiLS10,Haibin Ling,WRITES
series_sci_VedaldiLS10,Stefano Soatto,WRITES
series_sci_BalasMB13,Valentina E. Balas,WRITES
series_sci_BalasMB13,Iulia M. Motoc,WRITES
series_sci_BalasMB13,Alina Barbulescu,WRITES
series_sci_PadmaMS17,T. Padma,WRITES
series_sci_PadmaMS17,Shabir Ahmad Mir,WRITES
series_sci_PadmaMS17,S. P. Shantharajah,WRITES
series_sci_Katsanevas08,Theodore Katsanevas,WRITES
series_sci_LiZ09,Guo-Zheng Li,WRITES
series_sci_LiZ09,Xue-Qiang Zeng,WRITES
series_sci_LinOK12,Raz Lin,WRITES
series_sci_LinOK12,Yinon Oshrat,WRITES
series_sci_LinOK12,Sarit Kraus,WRITES
series_sci_Veres10,Sandor M. Veres,WRITES
series_sci_LuGMH14,Wenrong Lu,WRITES
series_sci_LuGMH14,Vaggelis Giannikas,WRITES
series_sci_LuGMH14,Duncan C. McFarlane,WRITES
series_sci_LuGMH14,James Hyde,WRITES
series_sci_HoeberY06,Orland Hoeber,WRITES
series_sci_HoeberY06,Xue Dong Yang,WRITES
series_sci_TongTG08,Jianhua Tong,WRITES
series_sci_TongTG08,Hong-Zhou Tan,WRITES
series_sci_TongTG08,Leiyong Guo,WRITES
series_sci_TeetranontYS18,Teerawut Teetranont,WRITES
series_sci_TeetranontYS18,Woraphon Yamaka,WRITES
series_sci_TeetranontYS18,Songsak Sriboonchitta,WRITES
series_sci_CzolczynskiPSK13,Krzysztof Czolczynski,WRITES
series_sci_CzolczynskiPSK13,Przemyslaw Perlikowski,WRITES
series_sci_CzolczynskiPSK13,Andrzej Stefanski,WRITES
series_sci_CzolczynskiPSK13,Tomasz Kapitaniak,WRITES
series_sci_TasoulisZGV06,Dimitris K. Tasoulis,WRITES
series_sci_TasoulisZGV06,Dimitrios Zeimpekis,WRITES
series_sci_TasoulisZGV06,Efstratios Gallopoulos,WRITES
series_sci_TasoulisZGV06,Michael N. Vrahatis,WRITES
series_sci_SoleaC13,Razvan Solea,WRITES
series_sci_SoleaC13,Daniela Cristina Cernega,WRITES
series_sci_ZanibbiBC08,Richard Zanibbi,WRITES
series_sci_ZanibbiBC08,Dorothea Blostein,WRITES
series_sci_ZanibbiBC08,James R. Cordy,WRITES
series_sci_LuCRE09,Aidong Lu,WRITES
series_sci_LuCRE09,Wei Chen 0001,WRITES
series_sci_LuCRE09,William Ribarsky,WRITES
series_sci_LuCRE09,David S. Ebert,WRITES
series_sci_IbrahimovMM09,Maksud Ibrahimov,WRITES
series_sci_IbrahimovMM09,Arvind Mohais,WRITES
series_sci_IbrahimovMM09,Zbigniew Michalewicz,WRITES
series_sci_ChiewLX14,Kevin Chiew,WRITES
series_sci_ChiewLX14,Yingjiu Li,WRITES
series_sci_ChiewLX14,Congfu Xu,WRITES
series_sci_CoelhoNM08,Leandro dos Santos Coelho,WRITES
series_sci_CoelhoNM08,Nadia Nedjah,WRITES
series_sci_CoelhoNM08,Luiza de Macedo Mourelle,WRITES
series_sci_MaPSOKK12,Thi-Chau Ma,WRITES
series_sci_MaPSOKK12,Chang-soo Park,WRITES
series_sci_MaPSOKK12,Kittichai Suthunyatanakit,WRITES
series_sci_MaPSOKK12,Min-jae Oh,WRITES
series_sci_MaPSOKK12,Tae-wan Kim,WRITES
series_sci_MaPSOKK12,Myung-joo Kang,WRITES
series_sci_NakamatsuAA08,Kazumi Nakamatsu,WRITES
series_sci_NakamatsuAA08,Jair Minoro Abe,WRITES
series_sci_NakamatsuAA08,Seiki Akama,WRITES
series_sci_YardleyPB12,Helena Yardley,WRITES
series_sci_YardleyPB12,Leonid I. Perlovsky,WRITES
series_sci_YardleyPB12,Moshe Bar,WRITES
series_sci_ZelinkaR10,Ivan Zelinka,WRITES
series_sci_ZelinkaR10,Hendrik Richter,WRITES
series_sci_Garczarczyk13,Zygmunt A. Garczarczyk,WRITES
series_sci_JedrzejczakKMPPSW13,Piotr Jedrzejczak,WRITES
series_sci_JedrzejczakKMPPSW13,Michal Kozak,WRITES
series_sci_JedrzejczakKMPPSW13,Cezary Mazurek,WRITES
series_sci_JedrzejczakKMPPSW13,Tomasz Parkola,WRITES
series_sci_JedrzejczakKMPPSW13,Szymon Pietrzak,WRITES
series_sci_JedrzejczakKMPPSW13,Maciej Stroinski,WRITES
series_sci_JedrzejczakKMPPSW13,Jan Weglarz,WRITES
series_sci_MenasalvasW06,Ernestina Menasalvas Ruiz,WRITES
