name:ID,:LABEL
Vasileios Anastopoulos,author
Yingfei Dong,author
Peter Mooney,author
Tomasz Pander,author
Francisco Jurado 0001,author
Elham Akhond Zadeh Noughabi,author
Grzegorz Wszolek,author
Michele Missikoff,author
Alex Alves Freitas,author
Noa Ruschin Rimini,author
Philippe Gaborit,author
Martin Johns,author
Carlisle Adams,author
Nicolas Sendrier,author
Burton S. Kaliski Jr.,author
Joan Daemen,author
David Naccache,author
Anne Canteaut,author
R. P. H. Chang,author
Aude Oliva,author
Panos J. Antsaklis,author
Benjamin Kuipers,author
Ling Liu,author
Behrooz A. Shirazi,author
Frank Golatowski,author
Evi Papaioannou,author
Christopher King,author
Peter N. Yianilos,author
Reinhard Wilhelm,author
Michael Steinbach,author
Bryan D. Fish,author
Nadeem Akhtar,author
Supriyo Chatterjea,author
Lichun Bao,author
Ruchir Puri,author
Hideharu Amano,author
Xiaotie Deng,author
Kuo-Hsing Cheng,author
Jen-Sheng Hwang,author
Gim Hee Lee,author
Ana Madureira,author
Sanja Lazarova-Molnar,author
Dan Halperin,author
Gary Boyd,author
Noriko Hara,author
Vivek Dua,author
Denis Bouyssou,author
Horst W. Hamacher,author
Felicia M. Nicastro,author
Carl B. Jackson,author
Steven F. Blanding,author
Christoph Dorn,author
Predrag Maksimovic,author
John R. Vacca,author
Xuemin Sherman Shen,author
Sonya Bahar,author
Tohru Ozaki,author
Werner Van Geit,author
Apoorva D. Patel,author
Wing-Kin Sung,author
Danny Krizanc,author
Peter Rossmanith,author
Francis Y. L. Chin,author
Surender Baswana,author
Catherine C. McGeoch,author
Wita Wojtkowski,author
Clark D. Thomborson,author
Alessandro Basso,author
Yufei Tao,author
Dwight Lanier,author
James D. Brown,author
Peter Z. Revesz,author
Vana Kalogeraki,author
Martin Raubal,author
Ami Arthur,author
Ching-Chien Chen,author
Robin Dubin,author
Yann Chevaleyre,author
Sangjin Hong,author
Niall Rooney,author
Chang Liu 0001,author
Jereme Haack,author
Reinhard Koch,author
Shu-Heng Chen,author
Alper Yilmaz,author
Arifa Nisar,author
Frederick W. B. Li,author
Aveline Casey,author
Markus W. Schranz,author
Jie Tian 0001,author
David W. Jacobs,author
Yooyoung Lee,author
Sami Romdhani,author
Farzin Deravi,author
Mohamed Cheriet,author
Piotr Fronczak,author
Pritam Gundecha,author
Blaise Cronin,author
Deqing Yang,author
Ayman Badawi,author
M. F. Ramalhoto,author
Chamont Wang,author
Luisa Turrin Fernholz,author
Herman Chernoff,author
Masaru Uchiyama,author
Javier Minguez,author
Gabor Fichtinger,author
Lindsay Kleeman,author
Russell H. Taylor,author
Thomas Zeugmann,author
Jiawei Han 0001,author
David W. Corne,author
Alan Fern,author
Christophe G. Giraud-Carrier,author
Michael Bonnell Harries,author
Sriraam Natarajan,author
Richard T. Snodgrass,author
David P. Woodruff,author
Denilson Barbosa,author
Jun Yang 0001,author
Antonio Corral,author
Richard T. Snodgrass,author
John R. Herring,author
Heiko Schuldt,author
Vassilis Plachouras,author
Benyu Zhang,author
Agata Pokropinska,author
Maxim Naumov,author
Peter M. Krawitz,author
Andreas Krall,author
Helmut Hlavacs,author
Michael Wolfe,author
Jan Endresen,author
Sreenivas R. Sukumar,author
Li Jin,author
Norman Matloff,author
Gregory Todd Williams,author
Henk de Man,author
Athanasios K. Tsakalidis,author
Nilesh V. Patel,author
Gustavo Alonso,author
Brahim Medjahed,author
Nikhilesh Dholakia,author
Catherine Horiuchi,author
Gianluigi Greco,author
Paul Johannesson,author
Nilmini Wickramasinghe,author
Kai Hakkarainen,author
Philip Powell,author
Frank Fischer,author
Henri Prade,author
Pier Luigi Luisi,author
Patrizio Campisi,author
Ahmad Sabouri,author
Christoph Busch,author
Markus Brosch,author
Luca Panziera,author
Yongtian Wang,author
Hiromichi Kawanami,author
Artem Polyvyanyy,author
Laurent Keller,author
Wieland Reich,author
Eugene Zhang,author
Ana-Catalina Plesa,author
Amir H. Ansaripoor,author
Steven Alter,author
Marc Staudenmaier,author
Neelima Arora,author
Antonino Rotolo,author
Alexis Kirke,author
John P. Burgess,author
Andrzej Rucinski 0001,author
David A. Moon,author
J. Eliot B. Moss,author
Piero Massimino,author
Pier Luigi Mazzeo,author
Marcin Jarzab,author
Etienne Turpin,author
Jia-Yu Pan,author
Jeon Gue Park,author
Chaomei Chen,author
Olga Feiguina,author
Jiawei Han 0001,author
Mariusz Puchalski,author
Amal El Fallah-Seghrouchni,author
Sebastian Thrun,author
Vassilis Pitsikalis,author
Gunnar Brataas,author
Tetyana Ivanovska,author
John V. Guttag,author
ChengXiang Zhai,author
O. I. Tacha,author
Gabriella Pasi,author
Alessandro Serio,author
Sebnem Rusitschka,author
Rostyslav Zabolotnyi,author
Yukio Ohsawa,author
Michael Friedewald,author
Kostas Perifanos,author
Julian Hough,author
John Ostwald,author
Klaus Havelund,author
Gabriel M. Kuper,author
Bart Kuijpers,author
Patrick Paulson,author
Mikhail Auguston,author
Elisabetta Di Nitto,author
Matthew O. Ward,author
Hanseok Ko,author
Pabitra Mitra,author
Kyriakos Kritikos,author
Luciano Baresi,author
Robert Hakobyan,author
Daniel Kroening,author
David Poulin,author
Kim G. Larsen,author
John Krogstie,author
Martin Doerr,author
Kevin T. Kelly,author
Stephan Algermissen,author
Maciej Dabrowski,author
Marcin Synak,author
Jiawei Han 0001,author
Xuefeng Song,author
Jimmie Hinze,author
Michael S. Lew,author
Wendy Hall,author
Frank W. Ohl,author
Yang Cai,author
Said Daoudagh,author
Pete Bramhall,author
Hans van Ditmarsch,author
Johane Takeuchi,author
Nancy J. Cooke,author
Osama Sammodi,author
Kesheng Wu,author
Amitava Biswas,author
Andrew Coggeshall,author
Edward Bernroider,author
John P. Hirdes,author
C. Tetelea,author
Kirsten G. Q. Isak,author
Filippo Molinari,author
Marina Savelyeva,author
Fang-Pang Lin,author
Aleksandar Aleksic,author
Dyi-Huey Chang,author
Jair Minoro Abe,author
Kris Demuynck,author
Toru Ishida,author
Dennis Mronga,author
Mai Miyabe,author
Aguri Shigeno,author
Yuu Nakajima,author
Lech Polkowski,author
Mokrane Bouzeghoub,author
Lei Tang 0001,author
Jiawei Han 0001,author
Jian Pei,author
Solomon Marcus,author
Murali Venkatesh,author
Jakob Tholander,author
Hubert Baumeister,author
Jennifer Mankoff,author
Diana R. Rhoten,author
Lingfen Sun,author
K. K. Aggarwal,author
Lukasz Olek,author
Wouter Dijkman,author
Kohichi Sayama,author
Josep Domingo-Ferrer,author
Dean Edwards,author
Hoo-Chang Shin,author
Nick Vander Valk,author
Richard Nock,author
Atousa Torabi,author
Silvia Cristina Stegaru,author
Alessandro Micarelli,author
Michael G. Strintzis,author
Alessio Micheli,author
Hoang Nguyen Le,author
Mohamed A. Moustafa Hassan,author
Misha Koshelev,author
Valentina E. Balas,author
Maria Kordaki,author
Grazyna Szkatula,author
Haibin Ling,author
Mohammad Bagher Menhaj,author
Aleksander Waloszek,author
Ashok Veeraraghavan,author
Di Huang 0002,author
Deyu Zhou,author
Catalin Stoean,author
Nassima Aissani,author
Seung-Ho Baeg,author
Manu De Backer,author
Viet-Thanh Pham,author
Shreetam Behera,author
Manuela Sanguinetti,author
Claudia-Adina Dragos,author
Maciej Stroinski,author
Yanqing Zhang,author
Gideon S. Mann,author
Zurina Mohd Hanapi,author
Louiza Mansour,author
Hamid Krim,author
Anjali Awasthi,author
Peter Wang,author
Andrea Tettamanzi,author
Xinbo Gao,author
Masahiro Inuiguchi,author
Messaouda Fareh,author
Giovanni Semeraro,author
Paolo Gaiardelli,author
Michelangelo Ceci,author
Nicolae Paraschiv,author
Elzbieta A. Klopotek,author
Cristina Conati,author
Tomomasa Sato,author
Maksud Ibrahimov,author
Kang-Hyun Jo,author
Nik Bessis,author
Georgina Cosma,author
Hisao Ishibuchi,author
Salvatore Greco,author
Jerzy Martyna,author
Cong Li,author
Farhad Shahnia,author
Anne Defaweux,author
Iosif Vojteshenko,author
Wolfgang Wildgen,author
Simone Pedrazzi,author
Karthikeyan Manivannan,author
Marco Riani,author
Karsten Luebke,author
Donald Stewart,author
Giuseppe Riva,author
Jakki O. Bailey,author
Michalis Hadjimarcou,author
Eva Lindh Waterworth,author
Pietro Cipresso,author
Uyen Trang Nguyen,author
Xiaolin Meng,author
Tommi Koivula,author
Damian Grzechca,author
Frederik Stefanski,author
Giorgio Vassallo,author
Domenico Beneventano,author
Alfred Menezes,author
Burton S. Kaliski Jr.,author
Carl M. Ellison,author
Pietro Michelucci,author
Alessandro Astolfi,author
Lorenzo Donatiello,author
Mohammad Torabi Dashti,author
Stephen A. Palmisano,author
Anthony Savidis,author
Thomas Phan,author
Saburo Muroga,author
Alon Wolf,author
Olivier Lezoray,author
John W. Goodby,author
Adrian H. Kitai,author
Jonathan M. Thompson,author
Brook Manville,author
Y. Ken Wang,author
Peter Brucker,author
Graham Wood,author
Vladan Devedzic,author
Giannis Tsakonas,author
Mark Bell,author
Shervin Shirmohammadi,author
Adam B. Barrett,author
William R. Holmes,author
Simon R. Schultz,author
Emilio Salinas,author
Jeff Erickson 0001,author
Camil Demetrescu,author
Mihai Patrascu,author
Michael Elkin,author
Dominik Schultes,author
Ulrich Meyer 0001,author
Giuseppe F. Italiano,author
Hamid Mahini,author
Ofir Turel,author
Yuan Gao,author
Ashish Gupta,author
Nikos Mamoulis,author
Marco Gruteser,author
Sangho Kim 0001,author
Saharon Rosset,author
Otmar Scherzer,author
Frank van Harmelen,author
Asad W. Malik,author
Zhengyou Zhang,author
Richard G. Baraniuk,author
Arnold W. M. Smeulders,author
Wibe A. deJong,author
Luca Sterpone,author
Josep Domingo-Ferrer,author
Taku Komura,author
Nathalie Revol,author
Abhaya Asthana,author
Shin'ichi Satoh,author
Carlos D. Castillo,author
Benno Stein,author
Magdalena Bielenia-Grajewska,author
Wenbo Wang 0002,author
Peter A. Gloor,author
Saman Musacchio,author
Guangxia Li,author
Gabriel A. Giordano,author
Roland Fried,author
Justice I. Odiase,author
Ludwig Fahrmeir,author
Richard William Farebrother,author
Maris Purgailis,author
Jaeheung Park,author
Fei Zheng,author
Andrew G. Barto,author
Omar Benjelloun,author
Letizia Tanca,author
Marta Mattoso,author
Barbara Carminati,author
Murali Mani,author
Kazuo Goda,author
Helwig Hauser,author
Yun Yang,author
Prasan Roy,author
Paola Magillo,author
Filippo Castiglione,author
Ian D. Walker,author
Tom C. Reyes,author
S. Sudarshan 0001,author
Marc J. van Kreveld,author
Melva James,author
Keqin Li 0001,author
Maria Hove,author
Henrik von Scheel,author
Gregor Meyer,author
A. J. Mendes,author
Keng Siau,author
Nadia Nalaningrum Moertiyoso,author
Kevin E. Voges,author
Juan M. Ale,author
Andrei Voronkov,author
Wan Fokkink,author
Sean Simmons 0001,author
Colleen Cunningham,author
Stephen F. Roehrig,author
Tatsuo Nakajima,author
Sergei Gorlatch,author
L. J. Moniz,author
Ryan Schmidt,author
Stephen Marsh 0001,author
Gunnar Thorvaldsen,author
Viktor S. Wold Eide,author
Armin Heinzl,author
G. Elisabeta Marai,author
Antonio Pareja-Lora,author
Jean-Philippe P. Richard,author
Kazuya Mera,author
Olivier Van Laere,author
Nicholas Brunhart-Lupo,author
Marsha Chechik,author
Stanimire Tomov,author
Bernhard Thalheim,author
Leonid Sigal,author
Javid Taheri,author
Michael Rachner,author
Irene J. Petrick,author
Gordana Novakovic,author
Davide Grossi,author
Bernhard Thalheim,author
Greg S. Schmidt,author
Gabriel Bester,author
Jean-Pierre Courtiat,author
Jean-Pierre Hubaux,author
Mario Cataldi,author
Raymond Heatherly,author
Marcello La Rosa,author
Arthur H. M. ter Hofstede,author
Christopher Claus,author
Alan Colman,author
Craig Gotsman,author
Norbert Meyer,author
Alexandru Suna,author
Gregor Grambow,author
Ekaterini T. Delegou,author
Tarek F. Abdelzaher,author
Takaaki Hori,author
Nikolaos Partarakis,author
Michael I. Mandel,author
Vladimeros Vladimerou,author
Mario R. Guarracino,author
Christos Kalialakis,author
Mayank Dhiman,author
Rajeev Motwani,author
Xi Chen,author
Michael Steinmann,author
Jeff Collmann,author
Ning Zhong 0001,author
Raphael Maas,author
Peter Dittrich,author
Alexander von Renteln,author
Ambuj K. Singh,author
Hyunpyo Hong,author
Alon Y. Halevy,author
Christian Jansson,author
Konrad Stocker,author
Harold S. Stone,author
Friedrich Pillichshammer,author
Gerasimos Marketos,author
Louisa Holub,author
G.-H. Bagherzadeh Rafsanjani,author
Victor Bushkov,author
Tadeusz Kobus,author
Matt Williams,author
David Hemer,author
Andreas Metzger,author
Sebastian Vastag,author
Pierre Glize,author
Man Leung Wong,author
Mher Markosyan,author
Manfred Broy,author
Jan vom Brocke,author
Uwe Meixner,author
Otto Pfersmann,author
Claudio Melchiorri,author
Sebastian Ryszard Kruk,author
Jeanne Peters,author
Shan Ling Pan,author
Jian Zhang,author
Zi-jian Zhang,author
Christian Goerick,author
Ran Ji,author
Avigdor Gal,author
Hisain Elshaafi,author
Dorothea Wagner,author
Nada Lavrac,author
Ana Paiva,author
Jaroslaw Smieja,author
Hannu Nurmi,author
Augusto Gnisci,author
Mary Stevens,author
Robert B. Fisher,author
Anday Demirsoy,author
Dominik Slezak,author
Giovanni Iacca,author
Hala Mousher Ebied,author
Aleksandr Zaitcev,author
Arthur B. Baskin,author
Arto Vihavainen,author
Michael Sintek,author
Masahiro Inuiguchi,author
Adam Krzyzak,author
Lalita Narupiyakul,author
Shakti Kumar,author
Carla P. Gomes,author
Fuyong Xing,author
Hui Cheng,author
Lamberto Ballan,author
Jonathon M. Smereka,author
Paul McNamara,author
Josephine Griffith,author
Maria Grazia Albanesi,author
Steve Harrison,author
Bart M. ter Haar Romeny,author
Oliver Sander,author
Brendan Harding,author
Hung T. Nguyen 0002,author
Juri Tolujew,author
Juraj Machaj,author
Jifa Gu,author
Marcus Gallagher,author
Sundarapandian Vaidyanathan,author
Dorin Berian,author
David Ong,author
Xiaohui Liu,author
Gabriela E. Martinez,author
Vipul Shingde,author
Michael N. Vrahatis,author
Plamen P. Angelov,author
Vanesa Daza,author
Farideh Fazayeli,author
Dusko Katic,author
Matei Dobrescu,author
Robert Babuska,author
Krzysztof Ciesielski,author
Thomas D. Parsons,author
Mieczyslaw A. Klopotek,author
Yacine Kessaci,author
Toufik Ziar,author
He Huang,author
Aravind K. Mikkilineni,author
Sun K. Yoo,author
Waldemar Korlub,author
L. Alonso Sanchez,author
Kiriakos Patriarcheas,author
Anthony Green,author
Wolfgang A. Halang,author
Michal Krupinski,author
Chi-Ho Chan,author
Oscar Castillo,author
Luiza-Elena Cojocaru,author
J. Wenny Rahayu,author
Michael Kampouridis,author
Heidi-Tuulia Eklund,author
Jan Babic,author
Mateusz Fedoryszak,author
Marcel Jirina Jr.,author
Masahiro Mizuta,author
Koichi Okada,author
Luciano Baresi,author
Olivia Mendoza,author
Abhinav Goyal,author
Soumya K. Ghosh,author
Ahmad Kamal,author
Esfandiar Eslami,author
Yoshiteru Nakamori,author
Giuliano Armano,author
Susan Keller,author
Thomas S. Huang,author
Alex Moir,author
Chiun-Chieh Hsu,author
Oscar Castillo,author
Ali Ismail Awad,author
Mauro Tropea,author
Hai V. Duong,author
Kay Chen Tan,author
Berlin Wu,author
Jau-Hwang Wang,author
Joc Cing Tay,author
Martin Spott,author
Bernard Horan,author
Jihyun Lee,author
Ping-Hao Wu,author
Ranjit Biswas,author
Gabriele Zini,author
Cagatay Iris,author
Alfred O. Hero III,author
Julia Schiffner,author
Alexandra Schwarz,author
Antonio Angelo Romano,author
Katerina Andronis,author
Mark D. Wiederhold,author
Bridianne O'Dea,author
Azucena Garcia-Palacios,author
Paul G. M. Emmelkamp,author
D. Purohit,author
Terry Blois,author
Alexandru Topirceanu,author
Don Towsley,author
Dhiraj Murthy,author
Stephan Winter,author
Nadia Panchaud,author
Hangbin Wu,author
Alexander Zipf,author
Fabrizio Milazzo,author
Basilio Noris,author
Krzysztof Horoba,author
Jose Cota,author
Chenyi Hu,author
Achille C. Varzi,author
Gerrit Bleumer,author
Alex Biryukov,author
Burton S. Kaliski Jr.,author
Peter Landrock,author
Pascale Charpin,author
Carlisle Adams,author
Gerrit Bleumer,author
Steve Lloyd,author
Pascale Charpin,author
Carlisle Adams,author
Ying Liu,author
Man Nguyen,author
Pinar Yolum,author
Mark de Berg,author
Joseph R. Fanfarelli,author
Anupam Joshi,author
Saurabh N. Adya,author
Ray Hunt,author
Lee Imrey,author
T. Joseph Lui,author
Emo Welzl,author
Feng Chen,author
Wen Lu,author
Leoni Warne,author
Valentina De Simone,author
Oliver Stein,author
Constantin Zopounidis,author
Dukwon Kim,author
Naiyang Deng,author
Burak Eksioglu,author
Georg Still,author
R. Scott McCoy,author
William Stallings,author
Aravindhan Venkateswaran,author
Jian Feng,author
Melbourne Barton,author
Roberto Vitali,author
Katie A. Ferguson,author
Colleen E. Clancy,author
Carmen C. Canavier,author
Wafa Soofi,author
Tommy Yu,author
Dahlia Malkhi,author
Andris Ambainis,author
Pierre Fraigniaud,author
Daniel Dominic Sleator,author
Vahid Liaghat,author
Glencora Borradaile,author
Chris Chu,author
Rolf Klein,author
Balaji Raghavachari,author
Byunggu Yu,author
Kim Hassall,author
Jakob J. van Zyl,author
Eric F. Wood,author
Mohamed F. Mokbel,author
Thomas Triplet,author
Marek Zreda,author
George Christakos,author
Raimundo F. Dos Santos,author
Jinwei Jiang,author
Somwrita Sarkar,author
K. Bretonnel Cohen,author
Jun Zhu 0001,author
Benjamin C. M. Fung,author
J. Schafer,author
Jonathan Lawhead,author
Thomas Villmann,author
Fawaz S. Bokhari,author
Andrzej M. Goscinski,author
Visesh Chari,author
Barry Smith 0002,author
John Feo,author
Naeem Seliya,author
William H. Winsborough,author
Emil Vassev,author
Alec Dorling,author
Len Bass,author
Juan Carlos Augusto,author
Joseph van der Gracht,author
Jie Tian 0001,author
David J. Hurley,author
Vladimir Batagelj,author
Kevin Eric DePew,author
Mauri Collins,author
Mohan Delampady,author
Maxime Gautier,author
Fei Zheng,author
Hendrik Blockeel,author
Kai Ming Ting,author
Hendrik Blockeel,author
Benjamin Avi-Itzhak,author
Cesare Pautasso,author
Hui Fang 0001,author
Stefanie Rinderle,author
Hong Cheng,author
Bernhard Thalheim,author
Gerhard Weikum,author
Jialie Shen,author
Cristina Sirangelo,author
Eric R. Hedin,author
George P. Richardson,author
Salem Alelyani,author
Vijay Chandru,author
Howard Jay Siegel,author
Robert de Simone,author
Adriano Valenzano,author
Emmanuel Waller,author
Anne Doucet,author
Daron Green,author
Wayne Snyder,author
David L. Wells,author
Maurizio Rafanelli,author
Philip Powell,author
Fabio A. Schreiber,author
Bernd Mahr,author
Jilles van Gurp,author
Gregor Thurmair,author
Peter Virnau,author
Bi Song,author
M. V. Casey,author
J. William Helton,author
Massimo Cafaro,author
Frank Piessens,author
Mark D. Niemiec,author
Bernhard Weigand,author
Gerhard Heyer,author
Laurent Voisin,author
Ying Zhao,author
Luciano Baresi,author
Ron Goldman 0002,author
Michal Araszkiewicz,author
Elif Surer,author
Thorsten Joachims,author
Nikos Paragios,author
Xiaofei He,author
Jan Struyf,author
Xiao Liu,author
Caifeng Shan,author
Kalyanmoy Deb,author
Thomas Phan,author
Wolf Siberski,author
Dragos Gheorghiu,author
Jeen Broekstra,author
Ann A. Copestake,author
Marcel Holsheimer,author
Daniel G. Bobrow,author
Raffaele Gravina,author
Fabio Vitello,author
Carmine Paolino,author
Kenneth Pierce,author
